1/2, -13/32
64/95, -1774805056/7737809375
64/97, -2127208512/8587340257
64/99, -2519397440/9509900499
64/101, -2953362496/10510100501
64/103, -3431118912/11592740743
64/105, -3954706496/12762815625
64/107, -4526189632/14025517307
64/109, -5147657280/15386239549
64/111, -5821222976/16850581551
64/113, -6549024832/18424351793
64/115, -7333225536/20113571875
64/117, -8176012352/21924480357
64/119, -9079597120/23863536599
64/121, -10046216256/25937424601
64/123, -11078130752/28153056843
64/125, -12177626176/30517578125
64/127, -13347012672/33038369407
64/129, -14588624960/35723051649
64/131, -15904822336/38579489651
64/133, -17297988672/41615795893
64/135, -18770532416/44840334375
64/137, -20324886592/48261724457
64/139, -21963508800/51888844699
64/141, -23688881216/55730836701
64/143, -25503510592/59797108943
64/145, -27409928256/64097340625
64/147, -29410690112/68641485507
64/149, -31508376640/73439775749
65/66, 16443635/1252332576
65/67, 29937310/1350125107
65/68, 40275885/1453933568
65/69, 47252660/1564031349
65/71, 50286210/1804229351
65/72, 45921785/1934917632
65/73, 37353160/2073071593
65/74, 24365835/2219006624
65/76, -15730715/2535525376
65/77, -43276740/2706784157
65/79, -114467990/3077056399
65/81, -208614640/3486784401
65/82, -264860765/3707398432
65/83, -327526290/3939040643
65/84, -396841315/4182119424
65/86, -556348065/4704270176
65/87, -647007790/4984209207
65/88, -745253015/5277319168
65/89, -851321640/5584059449
65/92, -1218870315/6590815232
65/93, -1358642740/6956883693
65/94, -1507451465/7339040224
65/96, -1833168415/8153726976
65/97, -2010575840/8587340257
65/98, -2198017965/9039207968
65/99, -2395748290/9509900499
65/101, -2823095340/10510100501
65/102, -3053226865/11040808032
65/103, -3294676190/11592740743
65/106, -4089551765/13382255776
65/107, -4378900890/14025517307
65/108, -4680889915/14693280768
65/109, -4995787940/15386239549
65/111, -5665395190/16850581551
65/112, -6020650415/17623416832
65/113, -6389906640/18424351793
65/114, -6773440765/19254145824
65/116, -7584458115/21003416576
65/118, -8455948865/22877577568
65/119, -8915080590/23863536599
65/121, -9881548040/25937424601
65/122, -10389460965/27027081632
65/123, -10914214090/28153056843
65/124, -11456099915/29316250624
65/126, -12592447465/31757969376
65/127, -13187501990/33038369407
65/128, -13800874815/34359738368
65/129, -14432866240/35723051649
65/131, -15753913890/38579489651
65/132, -16443578515/40074642432
65/133, -17153078540/41615795893
65/134, -17882722065/43204003424
65/136, -19403679815/46525874176
65/137, -20195618040/48261724457
65/138, -21008947765/50049003168
65/139, -21843984890/51888844699
65/141, -23580452740/55730836701
65/142, -24482523065/57735339232
65/144, -26355947215/61917364224
65/146, -28323915165/66338290976
65/147, -29344171090/68641485507
65/148, -30389047715/71008211968
65/149, -31458876540/73439775749
66/67, 17502342/1350125107
66/71, 54539430/1804229351
66/73, 50275302/2073071593
66/79, -74708634/3077056399
66/83, -269581818/3939040643
66/85, -406033914/4437053125
66/89, -766473114/5584059449
66/91, -994337850/6240321451
66/95, -1555241754/7737809375
66/97, -1892310618/8587340257
66/101, -2689946490/10510100501
66/103, -3154695258/11592740743
66/107, -4226698938/14025517307
66/109, -4838287674/15386239549
66/113, -6223663578/18424351793
66/115, -7001936634/20113571875
66/119, -8741057754/23863536599
66/125, -11841151674/30517578125
66/127, -13015063578/33038369407
66/131, -15588268410/38579489651
66/133, -16992503418/41615795893
66/137, -20048783898/48261724457
66/139, -21705923514/51888844699
66/145, -27224436954/64097340625
66/149, -31385779194/73439775749
67/68, 18611327/1453933568
67/69, 33998614/1564031349
67/70, 45943977/1680700000
67/71, 54227924/1804229351
67/72, 58629355/1934917632
67/73, 58925562/2073071593
67/74, 54892229/2219006624
67/75, 46303432/2373046875
67/76, 32931639/2535525376
67/77, 14547710/2706784157
67/78, -9079103/2887174368
67/79, -38181156/3077056399
67/80, -72992413/3276800000
67/81, -113748446/3486784401
67/82, -160686435/3707398432
67/83, -214045168/3939040643
67/84, -274065041/4182119424
67/85, -340988058/4437053125
67/86, -415057831/4704270176
67/87, -496519580/4984209207
67/88, -585620133/5277319168
67/89, -682607926/5584059449
67/90, -787733003/5904900000
67/91, -901247016/6240321451
67/92, -1023403225/6590815232
67/93, -1154456498/6956883693
67/94, -1294663311/7339040224
67/95, -1444281748/7737809375
67/96, -1603571501/8153726976
67/97, -1772793870/8587340257
67/98, -1952211763/9039207968
67/99, -2142089696/9509900499
67/100, -2342693793/10000000000
67/101, -2554291786/10510100501
67/102, -2777153015/11040808032
67/103, -3011548428/11592740743
67/104, -3257750581/12166529024
67/105, -3516033638/12762815625
67/106, -3786673371/13382255776
67/107, -4069947160/14025517307
67/108, -4366133993/14693280768
67/109, -4675514466/15386239549
67/110, -4998370783/16105100000
67/111, -5334986756/16850581551
67/112, -5685647805/17623416832
67/113, -6050640958/18424351793
67/114, -6430254851/19254145824
67/115, -6824779728/20113571875
67/116, -7234507441/21003416576
67/117, -7659731450/21924480357
67/118, -8100746823/22877577568
67/119, -8557850236/23863536599
67/120, -9031339973/24883200000
67/121, -9521515926/25937424601
67/122, -10028679595/27027081632
67/123, -10553134088/28153056843
67/124, -11095184121/29316250624
67/125, -11655136018/30517578125
67/126, -12233297711/31757969376
67/127, -12829978740/33038369407
67/128, -13445490253/34359738368
67/129, -14080145006/35723051649
67/130, -14734257363/37129300000
67/131, -15408143296/38579489651
67/132, -16102120385/40074642432
67/133, -16816507818/41615795893
67/135, -18307798508/44840334375
67/136, -19085348181/46525874176
67/137, -19884601030/48261724457
67/138, -20705884283/50049003168
67/139, -21549526776/51888844699
67/140, -22415858953/53782400000
67/141, -23305212866/55730836701
67/142, -24217922175/57735339232
67/143, -25154322148/59797108943
67/144, -26114749661/61917364224
67/145, -27099543198/64097340625
67/146, -28109042851/66338290976
67/147, -29143590320/68641485507
67/148, -30203528913/71008211968
67/149, -31289203546/73439775749
68/69, 19772156/1564031349
68/71, 48990396/1804229351
68/73, 62936380/2073071593
68/75, 59782268/2373046875
68/77, 37674108/2706784157
68/79, -5268164/3077056399
68/81, -70950724/3486784401
68/83, -161305860/3939040643
68/87, -423893572/4984209207
68/89, -600121284/5584059449
68/91, -809011844/6240321451
68/93, -1052628100/6956883693
68/95, -1333059012/7737809375
68/97, -1652419652/8587340257
68/99, -2012851204/9509900499
68/101, -2416520964/10510100501
68/103, -2865622340/11592740743
68/105, -3362374852/12762815625
68/107, -3909024132/14025517307
68/109, -4507841924/15386239549
68/111, -5161126084/16850581551
68/113, -5871200580/18424351793
68/115, -6640415492/20113571875
68/117, -7471147012/21924480357
68/121, -9326795204/25937424601
68/123, -10356594820/28153056843
68/125, -11457676932/30517578125
68/127, -12632548292/33038369407
68/129, -13883741764/35723051649
68/131, -15213816324/38579489651
68/133, -16625357060/41615795893
68/135, -18120975172/44840334375
68/137, -19703307972/48261724457
68/139, -21375018884/51888844699
68/141, -23138797444/55730836701
68/143, -24997359300/59797108943
68/145, -26953446212/64097340625
68/147, -29009826052/68641485507
68/149, -31169292804/73439775749
69/70, 20986419/1680700000
69/71, 38458254/1804229351
69/73, 61932468/2073071593
69/74, 67467855/2219006624
69/76, 64955289/2535525376
69/77, 56430408/2706784157
69/79, 23638710/3077056399
69/80, -1114971/3276800000
69/82, -68567577/3707398432
69/83, -111763302/3939040643
69/85, -218348016/4437053125
69/86, -282243741/4704270176
69/88, -432521187/5277319168
69/89, -519419580/5584059449
69/91, -718039806/6240321451
69/94, -1081990725/7339040224
69/95, -1221981306/7737809375
69/97, -1531594932/8587340257
69/98, -1701764457/9039207968
69/100, -2074207551/10000000000
69/101, -2277037536/10510100501
69/103, -2717317842/11592740743
69/104, -2955334515/12166529024
69/106, -3468549201/13382255776
69/107, -3744323502/14025517307
69/109, -4335659160/15386239549
69/110, -4651806741/16105100000
69/112, -5326539387/17623416832
69/113, -5685720612/18424351793
69/116, -6854135631/21003416576
69/118, -7711847997/22877577568
69/119, -8165256450/23863536599
69/121, -9122730396/25937424601
69/122, -9627421857/27027081632
69/124, -10690291095/29316250624
69/125, -11249104776/30517578125
69/127, -12423092442/33038369407
69/128, -13038912267/34359738368
69/130, -14329830921/37129300000
69/131, -15005585526/38579489651
69/133, -16419337152/41615795893
69/134, -17157999885/43204003424
69/136, -18700575891/46525874176
69/137, -19505164812/48261724457
69/139, -21182646030/51888844699
69/140, -22056223911/53782400000
69/142, -23874780597/57735339232
69/143, -24820454922/59797108943
69/145, -26786346756/64097340625
69/146, -27807269721/66338290976
69/148, -29926845807/71008211968
69/149, -31026214320/73439775749
70/71, 22255730/1804229351
70/73, 55530930/2073071593
70/79, 48138930/3077056399
70/81, 3394930/3486784401
70/83, -65826670/3939040643
70/87, -285901070/4984209207
70/89, -440920270/5584059449
70/93, -851540270/6956883693
70/97, -1410739470/8587340257
70/99, -1751583470/9509900499
70/101, -2136258670/10510100501
70/103, -2567049870/11592740743
70/107, -3576253870/14025517307
70/109, -4159370670/15386239549
70/111, -4798011470/16850581551
70/113, -5494595470/18424351793
70/117, -7071404270/21924480357
70/121, -8909688270/25937424601
70/123, -9933217070/28153056843
70/127, -12201950670/33038369407
70/129, -13452397070/35723051649
70/131, -14783769070/38579489651
70/137, -19290453070/48261724457
70/139, -20972676270/51888844699
70/141, -22749533870/55730836701
70/143, -24623848270/59797108943
70/149, -30860159470/73439775749
71/72, 23581727/1934917632
71/73, 43341382/2073071593
71/74, 59034441/2219006624
71/75, 70414676/2373046875
71/76, 77234155/2535525376
71/77, 79243242/2706784157
71/78, 76190597/2887174368
71/79, 67823176/3077056399
71/80, 53886231/3276800000
71/81, 34123310/3486784401
71/82, 8276257/3707398432
71/83, -23914788/3939040643
71/84, -62711389/4182119424
71/85, -108376814/4437053125
71/86, -161176035/4704270176
71/87, -221375728/4984209207
71/88, -289244273/5277319168
71/89, -365051754/5584059449
71/90, -449069959/5904900000
71/91, -541572380/6240321451
71/92, -642834213/6590815232
71/93, -753132358/6956883693
71/94, -872745419/7339040224
71/95, -1001953704/7737809375
71/96, -1141039225/8153726976
71/97, -1290285698/8587340257
71/98, -1449978543/9039207968
71/99, -1620404884/9509900499
71/100, -1801853549/10000000000
71/101, -1994615070/10510100501
71/102, -2198981683/11040808032
71/103, -2415247328/11592740743
71/104, -2643707649/12166529024
71/105, -2884659994/12762815625
71/106, -3138403415/13382255776
71/107, -3405238668/14025517307
71/108, -3685468213/14693280768
71/109, -3979396214/15386239549
71/110, -4287328539/16105100000
71/111, -4609572760/16850581551
71/112, -4946438153/17623416832
71/113, -5298235698/18424351793
71/114, -5665278079/19254145824
71/115, -6047879684/20113571875
71/116, -6446356605/21003416576
71/117, -6861026638/21924480357
71/118, -7292209283/22877577568
71/119, -7740225744/23863536599
71/120, -8205398929/24883200000
71/121, -8688053450/25937424601
71/122, -9188515623/27027081632
71/123, -9707113468/28153056843
71/124, -10244176709/29316250624
71/125, -10800036774/30517578125
71/126, -11375026795/31757969376
71/127, -11969481608/33038369407
71/128, -12583737753/34359738368
71/129, -13218133474/35723051649
71/130, -13873008719/37129300000
71/131, -14548705140/38579489651
71/132, -15245566093/40074642432
71/133, -15963936638/41615795893
71/134, -16704163539/43204003424
71/135, -17466595264/44840334375
71/136, -18251581985/46525874176
71/137, -19059475578/48261724457
71/138, -19890629623/50049003168
71/139, -20745399404/51888844699
71/140, -21624141909/53782400000
71/141, -22527215830/55730836701
71/143, -24407801208/59797108943
71/144, -25386038569/61917364224
71/145, -26390059154/64097340625
71/146, -27420230175/66338290976
71/147, -28476920548/68641485507
71/148, -29560500893/71008211968
71/149, -30671343534/73439775749
72/73, 24966072/2073071593
72/77, 82484280/2706784157
72/79, 82273464/3077056399
72/83, 13543992/3939040643
72/85, -59204808/4437053125
72/89, -292253256/5584059449
72/91, -456948936/6240321451
72/95, -893880648/7737809375
72/97, -1170678600/8587340257
72/101, -1852550856/10510100501
72/103, -2262352968/11592740743
72/107, -3231716040/14025517307
72/109, -3796170696/15386239549
72/113, -5097067848/18424351793
72/115, -5838569928/20113571875
72/119, -7516537416/23863536599
72/121, -8458228296/25937424601
72/125, -10560295368/30517578125
72/127, -11726062920/33038369407
72/131, -14300751816/38579489651
72/133, -15715230408/41615795893
72/137, -18812556360/48261724457
72/139, -20501126856/51888844699
72/143, -24172598088/59797108943
72/145, -26161387848/64097340625
72/149, -30460005576/73439775749
73/74, 26410451/2219006624
73/75, 48673918/2373046875
73/76, 66531981/2535525376
73/77, 79724468/2706784157
73/78, 87989455/2887174368
73/79, 91063266/3077056399
73/80, 88680473/3276800000
73/81, 80573896/3486784401
73/82, 66474603/3707398432
73/83, 46111910/3939040643
73/84, 19213381/4182119424
73/85, -14495172/4437053125
73/86, -55289689/4704270176
73/87, -103447862/4984209207
73/88, -159249135/5277319168
73/89, -222974704/5584059449
73/90, -294907517/5904900000
73/91, -375332274/6240321451
73/92, -464535427/6590815232
73/93, -562805180/6956883693
73/94, -670431489/7339040224
73/95, -787706062/7737809375
73/96, -914922359/8153726976
73/97, -1052375592/8587340257
73/98, -1200362725/9039207968
73/99, -1359182474/9509900499
73/100, -1529135307/10000000000
73/101, -1710523444/10510100501
73/102, -1903650857/11040808032
73/103, -2108823270/11592740743
73/104, -2326348159/12166529024
73/105, -2556534752/12762815625
73/106, -2799694029/13382255776
73/107, -3056138722/14025517307
73/108, -3326183315/14693280768
73/109, -3610144044/15386239549
73/110, -3908338897/16105100000
73/111, -4221087614/16850581551
73/112, -4548711687/17623416832
73/113, -4891534360/18424351793
73/114, -5249880629/19254145824
73/115, -5624077242/20113571875
73/116, -6014452699/21003416576
73/117, -6421337252/21924480357
73/118, -6845062905/22877577568
73/119, -7285963414/23863536599
73/120, -7744374287/24883200000
73/121, -8220632784/25937424601
73/122, -8715077917/27027081632
73/123, -9228050450/28153056843
73/124, -9759892899/29316250624
73/125, -10310949532/30517578125
73/126, -10881566369/31757969376
73/127, -11472091182/33038369407
73/128, -12082873495/34359738368
73/129, -12714264584/35723051649
73/130, -13366617477/37129300000
73/131, -14040286954/38579489651
73/132, -14735629547/40074642432
73/133, -15453003540/41615795893
73/134, -16192768969/43204003424
73/135, -16955287622/44840334375
73/136, -17740923039/46525874176
73/137, -18550040512/48261724457
73/138, -19383007085/50049003168
73/139, -20240191554/51888844699
73/140, -21121964467/53782400000
73/141, -22028698124/55730836701
73/142, -22960766577/57735339232
73/143, -23918545630/59797108943
73/144, -24902412839/61917364224
73/145, -25912747512/64097340625
73/147, -28014345242/68641485507
73/148, -29106375675/71008211968
73/149, -30226408324/73439775749
74/75, 27916574/2373046875
74/77, 70535838/2706784157
74/79, 93757630/3077056399
74/81, 95422334/3486784401
74/83, 73341918/3939040643
74/85, 25299934/4437053125
74/87, -50948482/4984209207
74/89, -157676610/5584059449
74/91, -297186146/6240321451
74/93, -471807202/6956883693
